,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss [14],
1,Nachrichten-Kopfsegment,,UNH,,,,,,Muss [14],[14] je UNB ist maximal je Code aus DE1001 eine Nachricht in der Übertragungsdatei erlaubt
2,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,,PRICAT,,Preisliste/Katalog,X,
4,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,,20B,,Ausgabe 2020 - B,X,
6,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,,2.0b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,,Z54,,Preisblatt Sperren /Entsperren undVerzugskosten,X,
11,Beginn der Nachricht,,BGM,1001,,Z64,,Preisblatt Netznutzungohne gemeindespezifischeKonzessionsabgaben,X,
12,Beginn der Nachricht,,BGM,1001,,Z67,,Preisblatt Blindarbeit,X,
13,Beginn der Nachricht,,BGM,1001,,Z70,,Preisblatt Netznutzung:GemeindespezifischeKonzessionsabgaben,X,
14,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
15,Beginn der Nachricht,,BGM,1373,,,,,11,[8] Wenn das in DE1001 angegebene Preisblatt vom NB nicht genutzt wird.
16,Nachrichtendatum,,,,,,,,Muss,
17,Nachrichtendatum,,DTM,,,,,,Muss,
18,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
19,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
20,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
21,Gültigkeitsbeginn,,,,,,,,Muss,
22,Gültigkeitsbeginn,,DTM,,,,,,Muss,
23,Gültigkeitsbeginn,,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,
24,Gültigkeitsbeginn,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
25,Gültigkeitsbeginn,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
26,Vorgängerversion,SG1,,,,,,,Soll [1],
27,Vorgängerversion,SG1,,,,,,,Soll [1],[1] Wenn Vorgängerversion vorhanden 
28,Vorgängerversion,SG1,RFF,,,,,,Muss,
29,Vorgängerversion,SG1,RFF,1153,,ACW,,Referenznummer einervorangegangenenNachricht,X,
30,Vorgängerversion,SG1,RFF,1154,,,,"Referenz, Identifikation",X [504],[504] Hinweis: Dokumentennummer der PRICAT
31,Prüfidentifikator,SG1,,,,,,,Muss,
32,Prüfidentifikator,SG1,,,,,,,Muss,
33,Prüfidentifikator,SG1,RFF,,,,,,Muss,
34,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
35,Prüfidentifikator,SG1,RFF,1154,,27003,,Preisblatt GPKE,X,
36,Name und Anschrift,SG2,,,,,,,Muss,
37,Name und Anschrift,SG2,,,,,,,Muss,
38,Name und Anschrift,SG2,NAD,,,,,,Muss,
39,Name und Anschrift,SG2,NAD,3035,,,,,MR,
40,Name und Anschrift,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
41,Name und Anschrift,SG2,NAD,3055,,9,,GS1,X,
42,Name und Anschrift,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
43,Name und Anschrift,SG2,,,,,,,Muss,
44,Name und Anschrift,SG2,,,,,,,Muss,
45,Name und Anschrift,SG2,NAD,,,,,,Muss,
46,Name und Anschrift,SG2,NAD,3035,,Nachrichtenaussteller bzw.-absender,,,MS,
