,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,UTILTS,,Netznutzungszeiten-Nachricht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.1b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z59,,AusgerollteZählzeitdefinition,,
9,Beginn der Nachricht,,BGM,1001,,Z80,,AusgerollteSchaltzeitdefinition,X,
10,Beginn der Nachricht,,BGM,1001,,Z81,,AusgerollteLeistungskurvendefinition,,
11,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
12,Nachrichtendatum,,DTM,,,,,,Muss,
13,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.  
[931] Format: ZZZ = +00"
15,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
16,MP-ID Absender,SG2,,,,,,,Muss,
17,MP-ID Absender,SG2,NAD,,,,,,Muss,
18,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
19,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
20,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
21,Ansprechpartner,SG3,,,,,,,Kann,
22,Ansprechpartner,SG3,CTA,,,,,,Muss,
23,Ansprechpartner,SG3,CTA,3139,,IC,,Informationskontakt,X,
24,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
25,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
26,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,
27,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
28,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
29,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
30,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
31,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
32,MP-ID Empfänger,SG2,,,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
34,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
35,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
36,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
37,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
38,Vorgang,SG5,,,,,,,Muss [522],"[505] Hinweis: Jede ausgerollte Zählzeitdefinition ist in einem eigenen IDE anzugeben  
[522] Hinweis: Jede ausgerollte Schaltzeitdefinition ist in einem eigenen IDE anzugeben  
[523] Hinweis: Jede ausgerollte Leistungskurvendefinitio n ist in einem eigenen"
39,Vorgang,SG5,IDE,,,,,,Muss,
40,Vorgang,SG5,IDE,7495,,24,,Transaktion,X,
41,Vorgang,SG5,IDE,7402,,,,Vorgangsnummer,X,
42,Code der Definition,SG5,LOC,,,,,,Muss,
43,Code der Definition,SG5,LOC,3227,,Z09,,Code der Definition,X,
44,Code der Definition,SG5,LOC,3225,,,,Code der Definition,X [525],"[524] Hinweis: Es ist der Code einer Zählzeitdefinition anzugeben  
[525] Hinweis: Es ist der Code einer Schaltzeitdefinition anzugeben  
[526] Hinweis: Es ist der Code einer Leistungskurvendefinitio n anzugeben"
45,Gültigkeitsbeginn der ausgerollten Definition,SG5,DTM,,,,,,Muss,
46,Gültigkeitsbeginn der ausgerollten Definition,SG5,DTM,2005,,Z34,,Gültigkeitsbeginn,X,
47,Gültigkeitsbeginn der ausgerollten Definition,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] ∧[947],"[931] Format: ZZZ = +00  
[947] Format: MMDDHHMM = 12312300"
48,Gültigkeitsbeginn der ausgerollten Definition,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
49,Gültigkeitsende der ausgerollten Definition,SG5,DTM,,,,,,Muss [46]Soll [47] ∧[37],"[29] Wenn in SG8 SEQ+Z43 DTM+Z33 (Zählzeitänderungszeitpu nkt) im DE2379 der Code 303 vorhanden  
[36] Wenn in SG8 SEQ+Z43 DTM+Z33 (Zählzeitänderungszeitpu nkt) im DE2379 der Code 401 vorhanden"
50,Gültigkeitsende der ausgerollten Definition,SG5,DTM,2005,,Z35,,Gültigkeitsende,X,
51,Gültigkeitsende der ausgerollten Definition,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] ∧[947] [30],"[30] Der Wert von CCYY in diesem DE muss genau um eins höher sein, als der Wert CCYY des SG5 DTM+Z34 (Gültigkeitsbeginn) DE2380  
[931] Format: ZZZ = +00  
[947] Format: MMDDHHMM = 12312300"
52,Gültigkeitsende der ausgerollten Definition,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
53,Versionsangabe,SG5,DTM,,,,,,Muss,
54,Versionsangabe,SG5,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
55,Versionsangabe,SG5,DTM,2380,,,,Datum oder Uhrzeit oder,X [931],[931] Format: ZZZ = +00
