,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,
4,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,00001,1.3,,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,00002,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,00002,Z57,,Übermittlung vonWerten an ESA,X,
11,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
12,Nachrichtendatum,,,,,,,,Muss,
13,Nachrichtendatum,,DTM,,00003,,,,Muss,
14,Nachrichtendatum,,DTM,2005,00003,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Nachrichtendatum,,DTM,2380,00003,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
16,Nachrichtendatum,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
17,Abonnement,,,,,,,,Muss,
18,Abonnement,,IMD,,00007,,,,Muss,
19,Abonnement,,IMD,7081,00007,Z01,,Start Abo,X,
20,Abonnement,,IMD,7081,,Z02,,Ende Abo,X,
21,Abonnement,,IMD,7081,,Z03,,ohne Abo,X,
