,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDRSP,,Bestellantwort,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z12,,Änderung an derMesslokation,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Ausführungsdatum,,,,,,,Muss,
15,Ausführungsdatum,,DTM,2005,203,,Ausführungsdatum/-zeit,X,
16,Ausführungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
17,Ausführungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
18,Referenz Nachrichtennummer,SG1,,,,,,Muss,
19,Referenz Nachrichtennummer,SG1,,,,,,Muss,
20,Referenz Nachrichtennummer,SG1,RFF,,,,,Muss,
21,Referenz Nachrichtennummer,SG1,RFF,1153,ON,,Auftragsnummer(Einkauf),X,
22,Referenz Nachrichtennummer,SG1,RFF,1154,,,Referenz Nachrichtennummer,X [513],[513] Hinweis: Wert aus BGM+Z12 DE1004 der
23,Prüfidentifikator,SG1,,,,,,Muss,
24,Prüfidentifikator,SG1,,,,,,Muss,
25,Prüfidentifikator,SG1,RFF,,,,,Muss,
26,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
27,Prüfidentifikator,SG1,RFF,1154,19005,,Auftragsbestätigung derÄnderung derMesslokation,,
28,Prüfidentifikator,SG1,RFF,1154,19006,,Ablehnung der Änderungder Messlokation,X,
29,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
30,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
31,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,,,,,Muss,
32,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,4465,,,Code des Prüfschritts,X [18],"[17] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Zustimmung zugeordnet sein 
[18] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Ablehnung zugeordnet sein"
33,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0249,,EBD Nr. E_0249,X [15] ∧ [492],
34,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0250,,EBD Nr. E_0250,X [4] ∧ [492],
35,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,G_0062,,Codeliste Gas Nr.G_0062,X [4] ∧ [493],
36,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,G_0063,,Codeliste Gas Nr.G_0063,X [15] ∧ [493],
37,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,G_0064,,Codeliste Gas Nr.G_0064,,
38,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,G_0065,,Codeliste Gas Nr.G_0065,,"[4] Wenn MP-ID in SG3 NAD+MR mit Rolle LF vorhanden 
[15] Wenn MP-ID in SG3 NAD+MR mit Rolle NB vorhanden 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom 
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
39,MP-ID Absender,SG3,,,,,,Muss,
40,MP-ID Absender,SG3,,,,,,Muss,
41,MP-ID Absender,SG3,NAD,,,,,Muss,
42,MP-ID Absender,SG3,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
43,MP-ID Absender,SG3,NAD,3039,,,MP-ID,X,
44,MP-ID Absender,SG3,NAD,3055,9,,GS1,X,
45,Ansprechpartner,SG6,,,,,,Muss,
46,Ansprechpartner,SG6,,,,,,Muss,
47,Ansprechpartner,SG6,CTA,,,,,Muss,
48,Ansprechpartner,SG6,CTA,3139,IC,,Informationskontakt,X,
49,Ansprechpartner,SG6,CTA,3412,,,Kontakt,X,
50,Kommunikationsverbindung,SG6,,,,,,,
51,Kommunikationsverbindung,SG6,,,,,,Muss,
52,Kommunikationsverbindung,SG6,COM,,,,,Muss,
53,Kommunikationsverbindung,SG6,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
54,Kommunikationsverbindung,SG6,COM,3155,EM,,Elektronische Post,X [1P0..1],
55,Kommunikationsverbindung,SG6,COM,3155,FX,,Telefax,X [1P0..1],
56,Kommunikationsverbindung,SG6,COM,3155,TE,,Telefon,X [1P0..1],
57,Kommunikationsverbindung,SG6,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
58,Kommunikationsverbindung,SG6,COM,3155,AL,,Handy,X [1P0..1],
59,MP-ID Empfänger,SG3,,,,,,Muss,
60,MP-ID Empfänger,SG3,,,,,,Muss,
61,MP-ID Empfänger,SG3,NAD,,,,,Muss,
62,MP-ID Empfänger,SG3,NAD,3035,MR,,Nachrichtenempfänger,X,
63,MP-ID Empfänger,SG3,NAD,3039,,,MP-ID,X,
64,MP-ID Empfänger,SG3,NAD,3055,9,,GS1,X,
65,MP-ID Empfänger,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
66,MP-ID Empfänger,SG3,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
67,Abschnitts-Kontrollsegment,,,,,,,Muss,
68,Abschnitts-Kontrollsegment,,UNS,0081,S,,Trennung von Positions-und Summenteil,X,
69,Nachrichten-Endesegment,,,,,,,Muss,
70,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
71,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
