,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,QUOTES,,Angebot,X,
4,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,Z74,,Bestellung eines Angebotseiner Konfiguration,X,
11,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
12,Nachrichtendatum,,,,,,,Muss,
13,Nachrichtendatum,,DTM,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
16,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
17,Produkt-/ Leistungsbeschreibung,,,,,,,Muss,
18,Produkt-/ Leistungsbeschreibung,,IMD,,,,,Muss,
19,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z55,,Änderung Konfiguration,X,
20,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z64,,Neukonfiguration,X,
21,Nachrichtennummer der Anfrage,SG1,,,,,,Muss,
22,Nachrichtennummer der Anfrage,SG1,,,,,,Muss,
23,Nachrichtennummer der Anfrage,SG1,RFF,,,,,Muss,
24,Nachrichtennummer der Anfrage,SG1,RFF,1153,AAV,,Nummer der Anfrage,X,
25,Nachrichtennummer der Anfrage,SG1,RFF,1154,,,Nachrichtennummer,X [511],[511] Hinweis: Wert aus BGM+Z74 (Bestellung eines Angebots einer Konfiguration) DE1004 der REQOTE mit der die Anfrage einer Konfiguration erfolgt ist.
26,Prüfidentifikator,SG1,,,,,,Muss,
27,Prüfidentifikator,SG1,,,,,,Muss,
28,Prüfidentifikator,SG1,RFF,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
30,Prüfidentifikator,SG1,RFF,1154,15004,,Angebot zur Anfrage einerKonfiguration,X,
31,MP-ID Absender,SG11,,,,,,Muss,
32,MP-ID Absender,SG11,,,,,,Muss,
33,MP-ID Absender,SG11,NAD,,,,,Muss,
34,MP-ID Absender,SG11,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
35,MP-ID Absender,SG11,NAD,3039,,,MP-ID,X [39],[39] MP-ID nur aus Sparte Strom
36,MP-ID Absender,SG11,NAD,3055,9,,GS1,X,
37,MP-ID Absender,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
38,Ansprechpartner,SG14,,,,,,Muss,
39,Ansprechpartner,SG14,,,,,,Muss,
40,Ansprechpartner,SG14,CTA,,,,,Muss,
41,Ansprechpartner,SG14,CTA,3139,,,,IC,
42,Ansprechpartner,SG14,CTA,3412,,,Kontakt,X,
43,Kommunikationsverbindung,SG14,,,,,,,
44,Kommunikationsverbindung,SG14,,,,,,Muss,
45,Kommunikationsverbindung,SG14,COM,,,,,Muss,
46,Kommunikationsverbindung,SG14,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
47,Kommunikationsverbindung,SG14,COM,3155,EM,,Elektronische Post,X [1P0..1],
48,Kommunikationsverbindung,SG14,COM,3155,FX,,Telefax,X [1P0..1],
49,Kommunikationsverbindung,SG14,COM,3155,TE,,Telefon,X [1P0..1],
50,Kommunikationsverbindung,SG14,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
51,Kommunikationsverbindung,SG14,COM,3155,AL,,Handy,X [1P0..1],
52,MP-ID Empfänger,SG11,,,,,,Muss,
53,MP-ID Empfänger,SG11,,,,,,Muss,
54,MP-ID Empfänger,SG11,NAD,,,,,Muss,
55,MP-ID Empfänger,SG11,NAD,3035,,,,MR,
56,MP-ID Empfänger,SG11,NAD,3039,,,MP-ID,X [39],[39] MP-ID nur aus Sparte Strom
57,MP-ID Empfänger,SG11,NAD,3055,9,,GS1,X,
58,MP-ID Empfänger,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
59,"Liefer-, bzw. Bezugsort",SG11,,,,,,Muss,
60,"Liefer-, bzw. Bezugsort",SG11,,,,,,Muss,
61,"Liefer-, bzw. Bezugsort",SG11,NAD,,,,,Muss,
62,"Liefer-, bzw. Bezugsort",SG11,NAD,3035,,,,DP,
63,Meldepunkt,SG11,,,,,,,
64,Meldepunkt,SG11,,,,,,Muss,
65,Meldepunkt,SG11,LOC,,,,,Muss,
66,Meldepunkt,SG11,LOC,3227,,,,172,
67,Meldepunkt,SG11,LOC,3225,,,Identifikator,X ([950] [501] ∧ ([50] ∨[52])) ⊻ ([951] [502] ∧([52] ∨ [53])) ⊻ ([960][512] ∧ ([50] ∨ [51] ∨[52])) ⊻ ([961] [513] ∧([49] ∨ [50] ∨ [51])),"[49] Wenn SG27 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) vorhanden 
[50] Wenn SG27 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) vorhanden 
[51] Wenn SG27 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) vorhanden 
[52] Wenn SG27 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend)"
68,Erforderliches Produkt Schaltzeitdefinitionen,SG27,,,,,,Soll [54] ∧ [2060] ∧ [58],
69,Erforderliches Produkt Schaltzeitdefinitionen,SG27,,,,,,Soll [54] ∧ [2060] ∧ [58],"[54] Wenn in der Anfrage zum Angebot einer Konfiguration vorhanden 
[58] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist. 
[2060] Pro Nachricht ist die SG27 LIN+Z64 (Erforderliches Produkt Schaltzeitdefinitionen) maximal einmal anzugeben"
70,Erforderliches Produkt Schaltzeitdefinitionen,SG27,LIN,,,,,Muss,
71,Erforderliches Produkt Schaltzeitdefinitionen,SG27,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
72,Erforderliches Produkt Schaltzeitdefinitionen,SG27,LIN,1229,Schaltzeitdefinitionen,,,Z64,
73,Erforderliches Produkt Schaltzeitdefinitionen,SG27,,,,,,,
74,Erforderliches Produkt Schaltzeitdefinitionen,SG27,,,,,,Muss,
75,Erforderliches Produkt Schaltzeitdefinitionen,SG27,PIA,,,,,Muss,
76,Erforderliches Produkt Schaltzeitdefinitionen,SG27,PIA,4347,,,,5,
77,Erforderliches Produkt Schaltzeitdefinitionen,SG27,PIA,7140,,,Produkt-/Leistungsnummer,X [59],"[59] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.1 „Konfigurationsprodukte Schaltzeitdefinition“ enthalten sind."
78,Erforderliches Produkt Schaltzeitdefinitionen,SG27,PIA,7143,Z12,,Konfigurationsprodukt,X,
79,Artikel-ID,SG27,,,,,,,
80,Artikel-ID,SG27,,,,,,Muss [2042] ∧ [514],
81,Artikel-ID,SG27,PIA,,,,,Muss [2042] ∧ [514],"[514] Hinweis: Angabe gemäß Preisblatt des MSB. Bis zu einmal für die Parametierung, bis zu einmal für den Betrieb und bis zu einmal für die Transaktion, sofern"
82,Artikel-ID,SG27,PIA,4347,Artikel-ID,,,Z02,
83,Artikel-ID,SG27,PIA,7140,,,Artikel-ID,X,
84,Artikel-ID,SG27,PIA,7143,Z09,,Artikel-ID,X,
85,Zugeordnete Schaltzeitdefinition,SG28,,,,,,Muss,
86,Zugeordnete Schaltzeitdefinition,SG28,,,,,,Muss,
87,Zugeordnete Schaltzeitdefinition,SG28,CCI,,,,,Muss,
88,Zugeordnete Schaltzeitdefinition,SG28,CCI,7059,Schaltzeitdefinition,,,Z52,
89,Zugeordnete Schaltzeitdefinition,SG28,CCI,7037,,,"Merkmal, Code",X,
