,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,QUOTES,,Angebot,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,310,,Angebot,X,
9,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,00003,,,,Muss,
11,Nachrichtendatum,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
14,Datum zum geplanten Leistungsbeginn,,DTM,,00004,,,,Muss,
15,Datum zum geplanten Leistungsbeginn,,DTM,2005,00004,76,,"Lieferdatum/-zeit, geplant",X,
16,Datum zum geplanten Leistungsbeginn,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
17,Datum zum geplanten Leistungsbeginn,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
18,Produkt-/ Leistungsbeschreibung,,IMD,,00009,,,,Muss,
19,Produkt-/ Leistungsbeschreibung,,IMD,7081,00009,Z07,,Kauf,X,
20,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z08,,Nutzungsüberlassung,X,
21,Nachrichtennummer der Anfrage,SG1,,,,,,,Muss,
22,Nachrichtennummer der Anfrage,SG1,RFF,,00011,,,,Muss,
23,Nachrichtennummer der Anfrage,SG1,RFF,1153,00011,AAV,,Nummer der Anfrage,X,
24,Nachrichtennummer der Anfrage,SG1,RFF,1154,00011,,,Nachrichtennummer,X [504],[504] Hinweis: Wert aus BGM+311 DE1004 der REQOTE mit der die Angebotsanfrage erfolgt ist.
25,Prüfidentifikator,SG1,,,,,,,Muss,
26,Prüfidentifikator,SG1,RFF,,00012,,,,Muss,
27,Prüfidentifikator,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,
28,Prüfidentifikator,SG1,RFF,1154,00012,15001,,Angebot Geräteübernahme,X,
29,Währungsangaben,SG4,,,,,,,Muss,
30,Währungsangaben,SG4,CUX,,00013,,,,Muss,
31,Währungsangaben,SG4,CUX,6347,00013,2,,Referenzwährung,X,
32,Währungsangaben,SG4,CUX,6345,00013,EUR,,Euro,X,
33,Währungsangaben,SG4,CUX,6343,00013,4,,Währung der Rechnung,X,
34,MP-ID Absender,SG11,,,,,,,Muss,
35,MP-ID Absender,SG11,NAD,,00014,,,,Muss,
36,MP-ID Absender,SG11,NAD,3035,00014,Nachrichtenaussteller bzw. -absender,,,MS,
37,MP-ID Absender,SG11,NAD,3039,00014,,,MP-ID,X,
38,MP-ID Absender,SG11,NAD,3055,00014,9,,GS1,X,
39,MP-ID Absender,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
40,MP-ID Absender,SG11,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
41,Ansprechpartner,SG14,,,,,,,Muss,
42,Ansprechpartner,SG14,CTA,,00015,,,,Muss,
43,Ansprechpartner,SG14,CTA,3139,00015,,,,IC,
44,Ansprechpartner,SG14,CTA,3412,00015,,,Kontakt,X [500],[500] Hinweis: Angabe eines technischen Ansprechpartners für die Geräteübernahme
45,Kommunikationsverbindung,SG14,COM,,00016,,,,Muss,
46,Kommunikationsverbindung,SG14,COM,3148,00016,,,"Kommunikationsadresse, Identifikation",X,
47,Kommunikationsverbindung,SG14,COM,3155,00016,EM,,Elektronische Post,X [1P0..1],
48,Kommunikationsverbindung,SG14,COM,3155,,FX,,Telefax,X [1P0..1],
49,Kommunikationsverbindung,SG14,COM,3155,,TE,,Telefon,X [1P0..1],
50,Kommunikationsverbindung,SG14,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
51,Kommunikationsverbindung,SG14,COM,3155,,AL,,Handy,X [1P0..1],
52,MP-ID Empfänger,SG11,,,,,,,Muss,
53,MP-ID Empfänger,SG11,NAD,,00017,,,,Muss,
54,MP-ID Empfänger,SG11,NAD,3035,00017,,,,MR,
