,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,,UTILTS,,Netznutzungszeiten-Nachricht,X,
4,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,,1.1a,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,,Z60,,ÜbersichtZählzeitdefinitionen,X,
11,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
12,Nachrichtendatum,,,,,,,,Muss,
13,Nachrichtendatum,,DTM,,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.  
[931] Format: ZZZ = +00"
16,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
17,MP-ID Absender,SG2,,,,,,,Muss,
18,MP-ID Absender,SG2,,,,,,,Muss,
19,MP-ID Absender,SG2,NAD,,,,,,Muss,
20,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw.-absender,,,MS,
21,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
22,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
23,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
24,Ansprechpartner,SG3,,,,,,,Kann,
25,Ansprechpartner,SG3,,,,,,,Kann,
26,Ansprechpartner,SG3,CTA,,,,,,Muss,
27,Ansprechpartner,SG3,CTA,3139,,,,,IC,
28,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
29,Kommunikationsverbindung,SG3,,,,,,,,
30,Kommunikationsverbindung,SG3,,,,,,,Muss,
31,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
32,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,
33,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
34,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
35,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
36,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
37,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
38,MP-ID Empfänger,SG2,,,,,,,Muss,
39,MP-ID Empfänger,SG2,,,,,,,Muss,
40,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
41,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
42,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
43,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
44,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
45,Vorgang,SG5,,,,,,,Muss [2001],
46,Vorgang,SG5,,,,,,,Muss [2001],[2001] Segment bzw. Segmentgruppe ist genau einmal anzugeben
47,Vorgang,SG5,IDE,,,,,,Muss,
48,Vorgang,SG5,IDE,7495,,,,,24,
49,Vorgang,SG5,IDE,7402,,,,Vorgangsnummer,X,
50,Gültig ab,SG5,,,,,,,,
51,Gültig ab,SG5,,,,,,,Muss,
52,Gültig ab,SG5,DTM,,,,,,Muss,
53,Gültig ab,SG5,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,
54,Gültig ab,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [506],"[506] Hinweis: Zeitpunkt, ab dem die Übersicht der Zählzeitdefinitionen gültig ist  
[931] Format: ZZZ = +00"
55,Gültig ab,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
56,Versionsangabe,SG5,,,,,,,,
57,Versionsangabe,SG5,,,,,,,Muss,
58,Versionsangabe,SG5,DTM,,,,,,Muss,
59,Versionsangabe,SG5,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
60,Versionsangabe,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
61,Versionsangabe,SG5,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
62,Status der Nutzung von Zählzeitdefinitionen,SG5,,,,,,,,
63,Status der Nutzung von Zählzeitdefinitionen,SG5,,,,,,,Muss,
64,Status der Nutzung von Zählzeitdefinitionen,SG5,STS,,,,,,Muss,
65,Status der Nutzung von Zählzeitdefinitionen,SG5,STS,9015,,Z36,,Nutzung vonZählzeitdefinitionen,X,
66,Status der Nutzung von Zählzeitdefinitionen,SG5,STS,4405,,Z02,,Zählzeitdefinitionenwerden verwendet,X,
67,Status der Nutzung von Zählzeitdefinitionen,SG5,STS,4405,,Z03,,Zählzeitdefinitionenwerden nicht verwendet,X,
68,Prüfidentifikator,SG6,,,,,,,Muss,
69,Prüfidentifikator,SG6,,,,,,,Muss,
70,Prüfidentifikator,SG6,RFF,,,,,,Muss,
71,Prüfidentifikator,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,
72,Prüfidentifikator,SG6,RFF,1154,,25004,,ÜbersichtZählzeitdefinitionen,X,
73,Referenz auf Reklamation,SG6,,,,,,,Soll [26],
74,Referenz auf Reklamation,SG6,,,,,,,Soll [26],[26] sofern per ORDERS reklamiert
75,Referenz auf Reklamation,SG6,RFF,,,,,,Muss,
76,Referenz auf Reklamation,SG6,RFF,1153,,AGI,,Beantragungsnummer,X,
77,Referenz auf Reklamation,SG6,RFF,1154,,,,"Referenz, Identifikation",X [504],[504] Hinweis: Wert aus BGM+Z55 DE1004 der ORDERS mit der die Reklamation einer Zählzeitdefinition erfolgt ist
78,Zählzeit,SG8,,,,,,,Muss [24],
79,Zählzeit,SG8,,,,,,,Muss [24],[24] Wenn STS+Z36+Z02 vorhanden
80,Zählzeit,SG8,SEQ,,,,,,Muss,
81,Zählzeit,SG8,SEQ,1229,,,,,Z42,
82,Code der Zählzeit,SG9,,,,,,,Muss,
83,Code der Zählzeit,SG9,,,,,,,Muss,
84,Code der Zählzeit,SG9,CCI,,,,,,Muss,
85,Code der Zählzeit,SG9,CCI,7059,,,,,Z39,
86,Code der Zählzeit,SG9,CCI,7037,,,,Code der Zählzeit,X,
87,Häufigkeit der Übermittlung,SG9,,,,,,,,
88,Häufigkeit der Übermittlung,SG9,,,,,,,Muss,
89,Häufigkeit der Übermittlung,SG9,CAV,,,,,,Muss,
90,Häufigkeit der Übermittlung,SG9,CAV,7111,,ZE0,,Häufigkeit derÜbermittlung,X,
91,Häufigkeit der Übermittlung,SG9,CAV,7110,,Z33,,einmalig zu übermittelndeausgerollte Zählzeit,X,
92,Häufigkeit der Übermittlung,SG9,CAV,7110,,Z34,,jährlich zu übermittelndeausgerollte Zählzeit,X,
93,Übermittelbarkeit der ausgerollten Zählzeit,SG9,,,,,,,,
94,Übermittelbarkeit der ausgerollten Zählzeit,SG9,,,,,,,Muss,
95,Übermittelbarkeit der ausgerollten Zählzeit,SG9,CAV,,,,,,Muss,
96,Übermittelbarkeit der ausgerollten Zählzeit,SG9,CAV,7111,,ZD5,,Übermittelbarkeit derausgerollten Zählzeit,X,
97,Übermittelbarkeit der ausgerollten Zählzeit,SG9,CAV,7110,,Z23,,elektronisch übermittelbar,X,
98,Übermittelbarkeit der ausgerollten Zählzeit,SG9,CAV,7110,,Z24,,elektronisch nichtübermittelbar,X [22],[22] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle NB
99,Ermittlung des Leistungsmaximums bei atypischer Netznutzung,SG9,,,,,,,,
100,Ermittlung des Leistungsmaximums bei atypischer Netznutzung,SG9,,,,,,,Muss [22],
