,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,UTILTS,,Netznutzungszeiten- Nachricht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.1a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z59,,Ausgerollte Zählzeit,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Absender,SG2,,,,,,,Muss,
15,MP-ID Absender,SG2,NAD,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
17,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
18,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
19,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
20,Ansprechpartner,SG3,,,,,,,Kann,
21,Ansprechpartner,SG3,CTA,,,,,,Muss,
22,Ansprechpartner,SG3,CTA,3139,,,,,IC,
23,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
24,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
25,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,
26,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
27,MP-ID Empfänger,SG2,,,,,,,Muss,
28,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
29,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
30,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
31,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
32,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
33,Vorgang,SG5,,,,,,,Muss [505],[505] Hinweis: Jede ausgerollte Zählzeitdefinition ist in einem eigenen IDE anzugeben 
34,Vorgang,SG5,IDE,,,,,,Muss,
35,Vorgang,SG5,IDE,7495,,,,,24,
36,Vorgang,SG5,IDE,7402,,,,Vorgangsnummer,X,
37,Code der Zählzeit,SG5,LOC,,,,,,Muss,
38,Code der Zählzeit,SG5,LOC,3227,,,,,Z09,
39,Code der Zählzeit,SG5,LOC,3225,,,,Code der Zählzeit,X,
40,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,,,,,,Muss,
41,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,2005,,Z34,,Gültigkeitsbeginn,X,
42,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] ∧ [947],"[931] Format: ZZZ = +00  
[947] Format: MMDDHHMM = 12312300"
43,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
44,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,,,,,,Muss [29] Soll [36] ∧ [37],"[29] Wenn in SG8+Z43 DTM+Z33 (Zählzeitänderungszeitpunkt) im DE2379 der Code 303 vorhanden  
[36] Wenn in SG8+Z43 DTM+Z33 (Zählzeitänderungszeitpunkt) im DE2379 der Code 401 vorhanden  
[37] Wenn ein Gültigkeitsende bereits angegeben werden kann."
45,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,2005,,Z35,,Gültigkeitsende,X,
46,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,2380,,,,Datum oder Uhrzeit oder,X [931] ∧ [947] [30],[30] Der Wert von CCYY in diesem
47,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
48,Versionsangabe,SG5,DTM,,,,,,Muss,
49,Versionsangabe,SG5,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
50,Versionsangabe,SG5,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
51,Versionsangabe,SG5,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
52,Prüfidentifikator,SG6,,,,,,,Muss,
53,Prüfidentifikator,SG6,RFF,,,,,,Muss,
54,Prüfidentifikator,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,
55,Prüfidentifikator,SG6,RFF,1154,,25005,,Ausgerollte Zählzeit,X,
56,Referenz auf Reklamation,SG6,,,,,,,Soll [26],[26] sofern per ORDERS reklamiert
57,Referenz auf Reklamation,SG6,RFF,,,,,,Muss,
58,Referenz auf Reklamation,SG6,RFF,1153,,AGI,,Beantragungsnummer,X,
59,Referenz auf Reklamation,SG6,RFF,1154,,,,"Referenz, Identifikation",X [504],[504] Hinweis: Wert aus BGM+Z55 DE1004 der ORDERS mit der die Reklamation einer Zählzeitdefinition erfolgt ist
