,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,UTILTS,,Netznutzungszeiten-Nachricht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.1a,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z36,,Berechnungsformel,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Absender,SG2,,,,,,,Muss,
15,MP-ID Absender,SG2,NAD,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
17,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
18,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
19,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
20,Ansprechpartner,SG3,,,,,,,Muss [2]Kann,[2] Wenn SG5 STS+Z23+Z34 (Formel muss beim Absender angefragt werden) in einem SG5 IDE
21,Ansprechpartner,SG3,CTA,,,,,,Muss,
22,Ansprechpartner,SG3,CTA,3139,,IC,,Informationskontakt,X,
23,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
24,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
25,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,
26,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
27,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
28,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
29,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
30,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
31,MP-ID Empfänger,SG2,,,,,,,Muss,
32,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
34,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
35,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
36,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
37,Vorgang,SG5,,,,,,,Muss,
38,Vorgang,SG5,IDE,,,,,,Muss,
39,Vorgang,SG5,IDE,7495,,24,,Transaktion,X,
40,Vorgang,SG5,IDE,7402,,,,Vorgangsnummer,X,
41,ID der Marktlokation,SG5,LOC,,,,,,Muss,
42,ID der Marktlokation,SG5,LOC,3227,,172,,Meldepunkt,X,
43,ID der Marktlokation,SG5,LOC,3225,,,,ID der Marktlokation,X [950][501],"[501] Hinweis: Verwendung der ID der Marktlokation  
[950] Format: Marktlokations-ID"
44,Gültig ab,SG5,DTM,,,,,,Muss,
45,Gültig ab,SG5,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,
46,Gültig ab,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][500],"[500] Hinweis: Zeitpunkt, ab dem die Berechnungsformel anzuwenden ist  
[931] Format: ZZZ = +00"
47,Gültig ab,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
48,Status der Antwort,SG5,STS,,,,,,,
49,Status der Antwort,SG5,STS,9015,,E01,,Status der Antwort,,
50,Status der Antwort,SG5,STS,9013,,,,Code des Prüfschritts,,"[16] Der hier angegebene Code des Prüfschritt muss im EBD dem Cluster Zustimmung zugeordnet sein  
[17] Der hier angegebene Code des Prüfschritt muss im EBD dem Cluster Ablehnung zugeordnet sein"
51,Status der Antwort,SG5,STS,1131,,E_0218,,EBD Nr. E_0218,,
52,Status der Berechnungsformel,SG5,STS,,,,,,Muss,
53,Status der Berechnungsformel,SG5,STS,9015,,Z23,,Status derBerechnungsformel,X,
54,Status der Berechnungsformel,SG5,STS,4405,,Z33,,Berechnungsformelangefügt,X,
55,Status der Berechnungsformel,SG5,STS,4405,,Z34,,Berechnungsformel mussbeim Absender angefragtwerden,X,
56,Status der Berechnungsformel,SG5,STS,4405,,Z40,,Berechnungsformelbesitzt keineRechenoperation,X,
57,Status der Berechnungsformel,SG5,STS,4405,,Z41,,Berechnungsformel nichterforderlich,X [18],[18] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
58,Prüfidentifikator,SG6,,,,,,,Muss,
59,Prüfidentifikator,SG6,RFF,,,,,,Muss,
60,Prüfidentifikator,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,
61,Prüfidentifikator,SG6,RFF,1154,,25001,,Berechnungsformel,X,
62,Prüfidentifikator,SG6,RFF,1154,,25002,,AblehnungBerechnungsformel,,
63,Prüfidentifikator,SG6,RFF,1154,,25003,,ZustimmungBerechnungsformel,,
64,Referenz Vorgangsnummer (aus Berechnungsformel),SG6,,,,,,,,
