,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
2,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,
3,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,
4,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
6,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,
7,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
9,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,
10,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
12,Nutzdaten-Kopfsegment,,UNB,0026,,TL,,"Lastgang, beliebiger Zeitraum",X,
13,Nachrichtenkopfsegment,,UNH,,,,,,Muss,
14,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
15,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den,X,
16,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
17,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,
18,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
19,Nachrichtenkopfsegment,,UNH,0057,,2.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
20,Beginn der Nachricht,,BGM,,,,,,Muss,
21,Beginn der Nachricht,,BGM,1001,,Z06,,normiertes Profil,X,
22,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
23,Beginn der Nachricht,,BGM,1225,,9,,Original,X,
24,Nachrichtendatum,,DTM,,,,,,Muss,
25,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
26,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
27,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
28,Prüfidentifikator,SG1,,,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,,,,,,Muss,
30,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
31,Prüfidentifikator,SG1,RFF,1154,,13010,,Profil,X,
32,MP-ID Absender,SG2,,,,,,,Muss,
33,MP-ID Absender,SG2,NAD,,,,,,Muss,
34,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
35,MP-ID Absender,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [117],[117] Nur MP-ID aus Sparte Strom
36,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
37,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
38,Ansprechpartner,SG4,,,,,,,Kann,
39,Ansprechpartner,SG4,CTA,,,,,,Muss,
40,Ansprechpartner,SG4,CTA,3139,,IC,,Informationsstelle,X,
41,Ansprechpartner,SG4,CTA,3412,,,,Abteilung oder Bearbeiter,X,
42,Kommunikationsverbindung,SG4,COM,,,,,,Muss,
43,Kommunikationsverbindung,SG4,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
44,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
45,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
46,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
47,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
48,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
49,MP-ID Empfänger,SG2,,,,,,,Muss,
50,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
51,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
52,MP-ID Empfänger,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [117],[117] Nur MP-ID aus Sparte Strom
53,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
54,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
55,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
56,Abschnitts-Kontrollsegment,,UNS,0081,,D,,Trennung von Kopf- und Positionsteil,X,
57,Name und Adresse,SG5,,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
58,Name und Adresse,SG5,NAD,,,,,,Muss,
59,Name und Adresse,SG5,NAD,3035,,DED,,Profilerstellung,X,
60,Identifikationsangabe,SG6,,,,,,,Muss,
61,Identifikationsangabe,SG6,LOC,,,,,,Muss,
62,Identifikationsangabe,SG6,LOC,3227,,Z04,,Profilbezeichnung,X,
63,Identifikationsangabe,SG6,LOC,3225,,,,Bezeichnung,X [905] [515],"[515] Hinweis: Verwendung der Profilbezeichnung 
[516] Hinweis: Verwendung der Bezeichnung der Profilschar 
[905] Format: max. 3 Stellen"
64,Versionsangabe ,SG6,DTM,,,,,,Muss [2],[2] Wenn das Zeitintervall zwischen ersten SG10 DTM+163 und letzten SG10 DTM+164 mindestens einen Monat umfasst
65,Versionsangabe ,SG6,DTM,2005,,293,,Fertigstellungsdatum/- zeit,X,
66,Versionsangabe ,SG6,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
67,Versionsangabe ,SG6,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
68,lfd. Position,SG9,,,,,,,Muss,
69,lfd. Position,SG9,LIN,,,,,,Muss,
70,lfd. Position,SG9,LIN,1082,,,,Positionsnummer,X [908],"[908] Format: Mögliche Werte: 1 bis n 
[909] Format: Mögliche Werte: 0 bis n"
71,Produktidentifikation,SG9,PIA,,,,,,Muss,
72,Produktidentifikation,SG9,PIA,4347,,5,,Produktidentifikation,X,
73,Produktidentifikation,SG9,PIA,7140,,,,Medium / OBIS-Kennzahl,X [501],"[501] Hinweis: Es sind nur die Werte erlaubt, die in der EDI@Energy Codeliste der OBIS- Kennzahlen und Medien mit dem entsprechenden Prüfidentifikator versehen sind."
74,Produktidentifikation,SG9,PIA,7143,,SRW,,OBIS-Kennzahl,X,
75,Mengenangaben,SG10,,,,,,,Muss,
76,Mengenangaben,SG10,QTY,,,,,,Muss,
77,Mengenangaben,SG10,QTY,6063,,187,,Prognosewert,X,
78,Mengenangaben,SG10,QTY,6060,,,,Menge,X [902] ∧ [906] ∧ [917],"[902] Format: Möglicher Wert: ≥ 0 
[906] Format: max. 3 Nachkommastellen 
[917] Format: max. 4 Vorkommastellen 
[925] Format: max. 5 Nachkommastellen"
79,Beginn Messperiode,SG10,DTM,,,,,,Muss,
80,Beginn Messperiode,SG10,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,
81,Beginn Messperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
82,Beginn Messperiode,SG10,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
83,Ende Messperiode,SG10,DTM,,,,,,Muss,
84,Ende Messperiode,SG10,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,
85,Ende Messperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
86,Ende Messperiode,SG10,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
87,Nachrichten-Endesegment,,UNT,,,,,,Muss,
88,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
89,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
90,Nutzdaten-Endesegment,,UNZ,,,,,,Muss,
91,Nutzdaten-Endesegment,,UNZ,0036,,,,Datenaustauschzähler,X,
92,Nutzdaten-Endesegment,,UNZ,0020,,,,Datenaustauschreferenz,X,
