,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
2,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,
3,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,
4,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
6,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,
7,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
9,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,
10,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
12,Nutzdaten-Kopfsegment,,UNB,0026,,Zeitraum,,,TL,
13,Nachrichtenkopfsegment,,UNH,,,,,,Muss,
14,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
15,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den Verbrauch,X,
16,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
17,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,
18,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
19,Nachrichtenkopfsegment,,UNH,0057,,2.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
20,Beginn der Nachricht,,BGM,,,,,,Muss,
21,Beginn der Nachricht,,BGM,1001,,Z45,,Redispatch Einzelzeitreihe Ausfallarbeit,X,
22,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
23,Beginn der Nachricht,,BGM,1225,,,,,9,
24,Nachrichtendatum,,DTM,,,,,,Muss,
25,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
26,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
27,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
28,Referenzangaben,SG1,,,,,,,Soll ([1] ∧ [538]) ∨ [557],"[1] Sofern per ORDERS angefordert
[538] Hinweis: Die Referenz auf die ORDERS ist nur dann anzugeben, wenn diese Werte vom Empfänger auch ursprünglich mittels ORDERS angefragt wurden.
[557] Hinweis: Die Referenz auf die ursprüngliche MSCONS ist anzugeben, wenn es sich um die Übermittlung eines Gegenvorschlags durch den BTR handelt."
29,Referenzangaben,SG1,RFF,,,,,,Muss,
30,Referenzangaben,SG1,RFF,1153,,AGI,,Beantragungsnummer,X,
31,Referenzangaben,SG1,RFF,1154,,,,"Referenz, Identifikation",X [556] ∨ [558],"[556] Hinweis: Wert aus BGM+Z45 DE1004 der ORDERS mit der die Anforderung der Ausfallarbeit durch den anfNB erfolgt ist.
[558] Hinweis: Wert aus BGM+Z45 DE1004 der MSCONS auf die sich die Übermittlung des Gegenvorschlags durch den BTR bezieht."
32,Prüfidentifikator,SG1,,,,,,,Muss,
33,Prüfidentifikator,SG1,RFF,,,,,,Muss,
34,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
35,Prüfidentifikator,SG1,RFF,1154,,13022,,Redispatch Einzelzeitreihe Ausfallarbeit,X,
36,MP-ID Absender,SG2,,,,,,,Muss,
37,MP-ID Absender,SG2,NAD,,,,,,Muss,
38,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
39,MP-ID Absender,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [117],[117] Nur MP-ID aus Sparte Strom
40,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
41,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
42,Ansprechpartner,SG4,,,,,,,Kann,
43,Ansprechpartner,SG4,CTA,,,,,,Muss,
44,Ansprechpartner,SG4,CTA,3139,,,,,IC,
45,Ansprechpartner,SG4,CTA,3412,,,,Abteilung oder Bearbeiter,X,
46,Kommunikationsverbindung,SG4,COM,,,,,,Muss,
47,Kommunikationsverbindung,SG4,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
48,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
49,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
50,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
51,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
52,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
53,MP-ID Empfänger,SG2,,,,,,,Muss,
54,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
55,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
56,MP-ID Empfänger,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [117],[117] Nur MP-ID aus Sparte Strom
57,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
58,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
59,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
60,Abschnitts-Kontrollsegment,,UNS,0081,,Positionsteil,,,D,
61,Name und Adresse,SG5,,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
62,Name und Adresse,SG5,NAD,,,,,,Muss,
63,Name und Adresse,SG5,NAD,3035,,,,,DP,
64,Identifikationsangabe,SG6,,,,,,,Muss,
65,Identifikationsangabe,SG6,LOC,,,,,,Muss,
66,Identifikationsangabe,SG6,LOC,3227,,,,,172,
67,Identifikationsangabe,SG6,LOC,3225,,,,Bezeichnung,X ([950] ([514] ∨ [518]) ∧ [32]) ∨ ([922] [554]),"[32] wenn MP-ID in SG2 NAD+MS in der Rolle NB
[514] Hinweis: Verwendung der ID der Marktlokation
[518] Hinweis: Verwendung der ID der Tranche
[554] Hinweis: Verwendung der ID der Technischen Ressource
[922] Format: TR-ID
[950] Format: Marktlokations-ID"
68,Beginn Messperiode Übertragungszeitraum,SG6,DTM,,,,,,Muss,
69,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,
70,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
71,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
72,Ende Messperiode Übertragungszeitraum,SG6,DTM,,,,,,Muss,
73,Ende Messperiode Übertragungszeitraum,SG6,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,
74,Ende Messperiode Übertragungszeitraum,SG6,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
75,Ende Messperiode Übertragungszeitraum,SG6,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
76,Versionsangabe ,SG6,DTM,,,,,,Muss,
77,Versionsangabe ,SG6,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
78,Versionsangabe ,SG6,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
79,Versionsangabe ,SG6,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
80,lfd. Position,SG9,,,,,,,Muss,
81,lfd. Position,SG9,LIN,,,,,,Muss,
82,lfd. Position,SG9,LIN,1082,,,,Positionsnummer,X [908],[908] Format: Mögliche Werte: 1 bis n
83,Produktidentifikation,SG9,PIA,,,,,,Muss,
84,Produktidentifikation,SG9,PIA,4347,,,,,5,
85,Produktidentifikation,SG9,PIA,7140,,,,Medium / OBIS-Kennzahl,X [501],"[501] Hinweis: Es sind nur die Werte erlaubt, die in der EDI@Energy Codeliste der OBIS- Kennzahlen und Medien mit dem entsprechenden Prüfidentifikator versehen sind."
86,Produktidentifikation,SG9,PIA,7143,,Z08,,Medium,X,
87,Mengenangaben,SG10,,,,,,,Muss,
88,Mengenangaben,SG10,QTY,,,,,,Muss,
89,Mengenangaben,SG10,QTY,6063,,220,,Wahrer Wert,X,
90,Mengenangaben,SG10,QTY,6060,,,,Menge,X [910] ∧ [906],"[906] Format: max. 3 Nachkommastellen
[910] Format: Möglicher Wert: < 0 oder ≥ 0"
91,Mengenangaben,SG10,QTY,6411,,KWH,,Kilowattstunde,X [100],
92,Mengenangaben,SG10,QTY,6411,,KWT,,Kilowatt,X [101],"[100] Wenn in derselben SG9 LIN das PIA+5+AUA:Z08 vorhanden
[101] Wenn in derselben SG9 LIN das PIA+5+FPA:Z08 vorhanden"
93,Beginn Messperiode,SG10,DTM,,,,,,Muss,
94,Beginn Messperiode,SG10,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,
95,Beginn Messperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00"
96,Beginn Messperiode,SG10,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
97,Ende Messperiode,SG10,DTM,,,,,,Muss,
98,Ende Messperiode,SG10,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,
99,Ende Messperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00"
100,Ende Messperiode,SG10,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
101,Nachrichten-Endesegment,,UNT,,,,,,Muss,
102,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
103,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
104,Nutzdaten-Endesegment,,UNZ,,,,,,Muss,
105,Nutzdaten-Endesegment,,UNZ,0036,,,,Datenaustauschzähler,X,
106,Nutzdaten-Endesegment,,UNZ,0020,,,,Datenaustauschreferenz,X,
