,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.2b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,7,,Prozessdatenbericht,X (([6] ∨ [7]) ∧ [27] ∧[492]) ∨ ([6] ∧ [23] ∧[493]) ∨ ([7] ∧ [27] ∧[493]),
9,Beginn der Nachricht,,BGM,1001,,Z28,,Energiemenge undLeistungsmaximum,X ([6] ⊻ [7]) ∧ [27],
10,Beginn der Nachricht,,BGM,1001,,Z48,,"Lastgang Marktlokation,",X (([6] ∨ [7] ∨ [26]) ∧ [27]Tranche,"[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden 
[7] Wenn MP-ID in SG2 NAD+MS mit Rolle NB vorhanden 
[23] Wenn MP-ID in SG2 NAD+MR mit Rolle NB vorhanden 
[26] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB vorhanden 
[27] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB vorhanden 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom 
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
11,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
12,Nachrichtendatum,,DTM,,,,,,Muss,
13,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
15,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
16,Produkt-/ Leistungsbeschreibung,,IMD,,,,,,Muss [2],[2] Wenn BGM+7 vorhanden
17,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z11,,Lastgangdaten,X [519],
18,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z12,,Zählerstände,X [39],
19,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z35,,Energiemenge Einzelwert,X [39] ∧ [101],"[39] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB nicht vorhanden 
[101] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB in der Sparte Gas nicht vorhanden 
[519] Hinweis: Bei Gas bezieht sich die Anforderung immer sowohl auf die vorläufigen Profilwerte als auch auf die endgültigen Profilwerte, falls diese bereits vorliegen."
20,Prüfidentifikator,SG1,,,,,,,Muss,
21,Prüfidentifikator,SG1,RFF,,,,,,Muss,
22,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
23,Prüfidentifikator,SG1,RFF,1154,,17102,,Anfrage Werte,X,
24,MP-ID Absender,SG2,,,,,,,Muss,
25,MP-ID Absender,SG2,NAD,,,,,,Muss,
26,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw.-absender,,,MS,
27,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X,
28,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
29,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
30,MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
31,Ansprechpartner,SG5,,,,,,,Kann,
32,Ansprechpartner,SG5,CTA,,,,,,Muss,
33,Ansprechpartner,SG5,CTA,3139,,,,,IC,
34,Ansprechpartner,SG5,CTA,3412,,,,Kontakt,X,
35,Kommunikationsverbindung,SG5,COM,,,,,,Muss,
36,Kommunikationsverbindung,SG5,COM,3148,,,,"Kommunikationsadresse,",X,
37,Kommunikationsverbindung,SG5,COM,3155,,EM,,Elektronische Post,X [1P0..1],
38,Kommunikationsverbindung,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
39,Kommunikationsverbindung,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
40,Kommunikationsverbindung,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
41,Kommunikationsverbindung,SG5,COM,3155,,AL,,Handy,X [1P0..1],
42,MP-ID Empfänger,SG2,,,,,,,Muss,
43,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
44,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
45,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X,
46,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
47,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
48,MP-ID Empfänger,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
49,Meldepunkt,SG2,,,,,,,Muss,
50,Meldepunkt,SG2,NAD,,,,,,Muss,
51,Meldepunkt,SG2,NAD,3035,,,,,DP,
52,Meldepunkt,SG2,LOC,,,,,,Muss,
53,Meldepunkt,SG2,LOC,3227,,,,,172,
