,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.2b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,7,,Prozessdatenbericht,X,
9,Beginn der Nachricht,,BGM,1001,,Z14,,Stammdaten der Markt- oder Messlokation,X,
10,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
11,Nachrichtendatum,,DTM,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
15,Ausführungsdatum,,DTM,,,,,,Muss,
16,Ausführungsdatum,,DTM,2005,,203,,Ausführungsdatum/-zeit,X,
17,Ausführungsdatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
18,Ausführungsdatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
19,Abonnement,,IMD,,,,,,Muss,
20,Abonnement,,IMD,7081,,Z01,,Start Abo,X,
21,Abonnement,,IMD,7081,,Z02,,Ende Abo,X,
22,Produkt-/ Leistungsbeschreibung,,IMD,,,,,,Muss [2],[2] Wenn BGM+7 vorhanden
23,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z11,,Lastgangdaten,X,
24,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z12,,Zählerstände,X,
25,Prüfidentifikator,SG1,,,,,,,Muss,
26,Prüfidentifikator,SG1,RFF,,,,,,Muss,
27,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
28,Prüfidentifikator,SG1,RFF,1154,,17301,,Anforderung Abo,X,
29,MP-ID Absender,SG2,,,,,,,Muss,
30,MP-ID Absender,SG2,NAD,,,,,,Muss,
31,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
32,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
33,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
34,Ansprechpartner,SG5,,,,,,,Kann,
35,Ansprechpartner,SG5,CTA,,,,,,Muss,
36,Ansprechpartner,SG5,CTA,3139,,,,,IC,
37,Ansprechpartner,SG5,CTA,3412,,,,Kontakt,X,
38,Kommunikationsverbindung,SG5,COM,,,,,,Muss,
39,Kommunikationsverbindung,SG5,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
40,Kommunikationsverbindung,SG5,COM,3155,,EM,,Elektronische Post,X [1P0..1],
41,Kommunikationsverbindung,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
42,Kommunikationsverbindung,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
44,Kommunikationsverbindung,SG5,COM,3155,,AL,,Handy,X [1P0..1],
45,MP-ID Empfänger,SG2,,,,,,,Muss,
46,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
47,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
48,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
49,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
50,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
51,Meldepunkt,SG2,,,,,,,Muss,
52,Meldepunkt,SG2,NAD,,,,,,Muss,
53,Meldepunkt,SG2,NAD,3035,,,,,DP,
54,Meldepunkt,SG2,LOC,,,,,,Muss,
55,Meldepunkt,SG2,LOC,3227,,,,,172,
56,Meldepunkt,SG2,LOC,3225,,,,Identifikator,X (([950] [521]) ⊻ ([951] [522]) ⊻ ([950] [523])),"[521] Hinweis: Verwendung der ID der Marktlokation
[522] Hinweis: Verwendung der ID der Messlokation
[523] Hinweis: Verwendung der ID der Tranche
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung"
57,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
58,Abschnitts-Kontrollsegment,,UNS,0081,,und Summenteil,,,S,
59,Nachrichten-Endesegment,,UNT,,,,,,Muss,
60,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
61,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
