,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.2b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,7,,Prozessdatenbericht,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Produkt-/ Leistungsbeschreibung,,,,,,,Muss,
15,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z13,,Werteermittlung,X,
16,Prüfidentifikator,SG1,,,,,,Muss,
17,Prüfidentifikator,SG1,,,,,,Muss,
18,Prüfidentifikator,SG1,RFF,,,,,Muss,
19,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
20,Prüfidentifikator,SG1,RFF,1154,17004,,Anforderung Messwerte,X,
21,MP-ID Absender,SG2,,,,,,Muss,
22,MP-ID Absender,SG2,,,,,,Muss,
23,MP-ID Absender,SG2,NAD,,,,,Muss,
24,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
25,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
26,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
27,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
28,MP-ID Absender,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
29,Ansprechpartner,SG5,,,,,,Kann,
30,Ansprechpartner,SG5,,,,,,Kann,
31,Ansprechpartner,SG5,CTA,,,,,Muss,
32,Ansprechpartner,SG5,CTA,3139,,,,IC,
33,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
34,Kommunikationsverbindung,SG5,,,,,,,
35,Kommunikationsverbindung,SG5,,,,,,Muss,
36,Kommunikationsverbindung,SG5,COM,,,,,Muss,
37,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
38,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
39,Kommunikationsverbindung,SG5,COM,3155,FX,,Telefax,X [1P0..1],
40,Kommunikationsverbindung,SG5,COM,3155,TE,,Telefon,X [1P0..1],
41,Kommunikationsverbindung,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG5,COM,3155,AL,,Handy,X [1P0..1],
43,MP-ID Empfänger,SG2,,,,,,Muss,
44,MP-ID Empfänger,SG2,,,,,,Muss,
45,MP-ID Empfänger,SG2,NAD,,,,,Muss,
46,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
47,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
48,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
49,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
50,MP-ID Empfänger,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
51,Meldepunkt,SG2,,,,,,Muss,
52,Meldepunkt,SG2,,,,,,Muss,
53,Meldepunkt,SG2,NAD,,,,,Muss,
54,Meldepunkt,SG2,NAD,3035,,,,DP,
55,Meldepunkt,SG2,,,,,,,
56,Meldepunkt,SG2,,,,,,Muss,
57,Meldepunkt,SG2,LOC,,,,,Muss,
58,Meldepunkt,SG2,LOC,3227,,,,172,
59,Meldepunkt,SG2,LOC,3225,,,Identifikator,X ([950] [521] ∧ [46]) ⊻([951] [522] ∧ [47]),"[46] Wenn SG29 IMD++Z46 vorhanden 
[47] Wenn SG29 IMD++Z46  nicht vorhanden 
[521] Hinweis: Verwendung der ID der Marktlokation 
[522] Hinweis: Verwendung der ID der Messlokation 
[950] Format: Marktlokations-ID 
[951] Format: Zählpunktbezeichnung"
60,Positionsdaten,SG29,,,,,,Muss [2050],
61,Positionsdaten,SG29,,,,,,Muss [2050],[2050] Pro Nachricht ist die SG29 genau einmal anzugeben
62,Positionsdaten,SG29,LIN,,,,,Muss,
63,Positionsdaten,SG29,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
64,Grund der Anforderung von Werten,SG29,,,,,,,
65,Grund der Anforderung von Werten,SG29,,,,,,Muss,
66,Grund der Anforderung von Werten,SG29,IMD,,,,,Muss,
67,Grund der Anforderung von Werten,SG29,IMD,7081,Z46,,Abgrenzung vonEnergiemengen,X [45] ∧ [492],
68,Grund der Anforderung von Werten,SG29,IMD,7081,Z47,,Abgrenzung,X [15] ∧ [492],
69,Grund der Anforderung von Werten,SG29,IMD,7081,Z48,,Wechselereignis,X,
70,Grund der Anforderung von Werten,SG29,IMD,7081,Z49,,Zwischenablesung,X,"[15] Wenn MP-ID in SG2 NAD+MS mit Rolle MSB vorhanden 
[45] Wenn MP-ID in SG2 NAD+MS mit Rolle MSB nicht vorhanden 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
71,Zeitpunkt für Wertanfrage,SG29,,,,,,,
72,Zeitpunkt für Wertanfrage,SG29,,,,,,Muss,
73,Zeitpunkt für Wertanfrage,SG29,DTM,,,,,Muss,
74,Zeitpunkt für Wertanfrage,SG29,DTM,2005,7,,Gültigkeitsdatum/-zeit,X,
75,Zeitpunkt für Wertanfrage,SG29,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
76,Zeitpunkt für Wertanfrage,SG29,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
77,Abschnitts-Kontrollsegment,,,,,,,Muss,
78,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,
79,Nachrichten-Endesegment,,,,,,,Muss,
80,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
81,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
